-0.0054179,-0.023666,0.31661,0.80621,-0.48784,-0.048292,1.5708,-0.16702,8.3509e-05,0.73496,4.3814e-11,-0.017021,-0.31117,-0.79576,0.48459,0.0038714,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0054665,-0.024188,0.31667,0.80626,-0.48784,-0.048739,1.5708,-0.16702,8.3509e-05,0.73496,4.3818e-11,-0.017466,-0.31115,-0.79573,0.48458,0.0033218,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0055148,-0.024713,0.31672,0.80631,-0.48785,-0.049189,1.5708,-0.16702,8.3509e-05,0.73496,4.2521e-11,-0.017915,-0.31114,-0.79569,0.48456,0.0027688,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0055628,-0.025242,0.31677,0.80635,-0.48785,-0.049644,1.5708,-0.16702,8.3509e-05,0.73496,4.2483e-11,-0.018368,-0.31112,-0.79565,0.48454,0.0022122,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0056105,-0.025775,0.31682,0.80639,-0.48785,-0.050102,1.5708,-0.16702,8.3509e-05,0.73496,-1.0238e-11,-0.018825,-0.3111,-0.79561,0.48451,0.0016521,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0056578,-0.026312,0.31687,0.80643,-0.48785,-0.050565,1.5708,-0.16702,8.3509e-05,0.73496,4.2408e-11,-0.019286,-0.31108,-0.79557,0.48449,0.0010886,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0057049,-0.026853,0.31691,0.80647,-0.48785,-0.051031,1.5708,-0.16702,8.3509e-05,0.73496,4.3386e-11,-0.019751,-0.31106,-0.79553,0.48447,0.00052169,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0057517,-0.027398,0.31696,0.80651,-0.48785,-0.051502,1.5708,-0.16702,8.3509e-05,0.73496,4.4419e-11,-0.02022,-0.31104,-0.79548,0.48445,-4.867e-05,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0057981,-0.027947,0.317,0.80654,-0.48785,-0.051976,1.5708,-0.16702,8.3509e-05,0.73496,4.444e-11,-0.020693,-0.31101,-0.79544,0.48442,-0.00062242,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0058443,-0.028499,0.31705,0.80657,-0.48785,-0.052454,1.5708,-0.16702,8.3509e-05,0.73496,4.3372e-11,-0.02117,-0.31099,-0.79539,0.4844,-0.0011995,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0058902,-0.029056,0.31709,0.8066,-0.48785,-0.052936,1.5708,-0.16702,8.3509e-05,0.73496,-8.2044e-12,-0.021651,-0.31097,-0.79534,0.48438,-0.00178,-1.57,0.16702,0,-0.73488,0.034907,0,0
-0.0059357,-0.029616,0.31713,0.80663,-0.48784,-0.053422,1.5708,-0.16702,8.3509e-05,0.73496,-8.182e-12,-0.022135,-0.31094,-0.79529,0.48435,-0.0023638,-1.57,0.16702,0,-0.73488,0.034907,0,0
